,hectares,ons_label,oa_2001,ward_2001,local_authority_2001,is_inner_london,walkability_score_m1,walkability_score_m2,walkability_score_m3,oa_occupied_household_space_count,residential_density,residential_density_decile,partial_walkability_score_m1,partial_walkability_score_m2,partial_walkability_score_m3,pop_weighted_centroid_lon,pop_weighted_centroid_lat,tree_count,trees_per_hectare,trees_per_hectare_decile,cluster
11596,2.8166851563,00BEGY0035,00BEGY0035,The Lane,Southwark,True,13,12,11,128,45.44348867,7,6,5,4,-0.07499580670559065,51.467385064566514,18.0,6.3904905948539925,5,0
11597,1.8523642578,00BEGY0014,00BEGY0014,The Lane,Southwark,True,14,14,13,128,69.10087984,9,5,5,4,-0.06763063623871225,51.46392672776945,19.0,10.257161851398362,7,0
11598,2.5537197266,00BEGY0040,00BEGY0040,The Lane,Southwark,True,19,19,18,107,41.89966459,6,13,13,12,-0.07141061945492821,51.46598893657798,48.0,18.796111217696854,9,3
11599,2.555034375,00BEGY0039,00BEGY0039,The Lane,Southwark,True,24,24,23,123,48.14025252,7,17,17,16,-0.07244418486738925,51.46691509108214,36.0,14.089830004733303,8,1
11600,4.3758578125,00BEGY0028,00BEGY0028,The Lane,Southwark,True,15,14,17,123,28.10877439,4,11,10,13,-0.07657655262343736,51.470126786374635,107.0,24.45234845025029,10,3
11601,4.7110125,00BEGY0030,00BEGY0030,The Lane,Southwark,True,18,18,19,130,27.59491723,4,14,14,15,-0.07279632462654988,51.47041452331426,81.0,17.193756119305565,9,3
11602,2.3596199219,00BEGY0041,00BEGY0041,The Lane,Southwark,True,11,11,10,112,47.4652714,7,4,4,3,-0.07574491128249335,51.46607454366971,31.0,13.137709048937998,8,0
11603,1.8660070313,00BEGC0017,00BEGC0017,Brunswick Park,Southwark,True,10,10,10,91,48.76723317,7,3,3,3,-0.07899668244731839,51.47044163911088,23.0,12.325784208849676,8,0
11604,2.8567595703,00BEGY0026,00BEGY0026,The Lane,Southwark,True,8,8,8,142,49.70666817,7,2,2,2,-0.07694720095557457,51.47134507412313,17.0,5.950798301942771,5,0
11605,2.4370851563,00BEGY0006,00BEGY0006,The Lane,Southwark,True,18,18,17,142,58.26632674,8,10,10,9,-0.07053705376631618,51.46437656854063,31.0,12.720113583172619,8,3
11606,2.8224865234,00BEGY0015,00BEGY0015,The Lane,Southwark,True,18,19,19,120,42.51570344,6,12,13,13,-0.06974473745908263,51.46302362028335,40.0,14.171901147579453,8,3
11607,2.5039927734,00BEGR0030,00BEGR0030,Peckham Rye,Southwark,True,18,18,17,140,55.91070449,8,10,10,9,-0.0678454437902183,51.46156789621131,10.0,3.9936217493238555,4,2
11608,4.2897921875,00BEGY0017,00BEGY0017,The Lane,Southwark,True,18,18,24,128,29.83827524,4,14,14,19,-0.06763429055776303,51.46309047064122,303.0,70.63279216249913,10,3
11609,2.0554878906,00BEGY0016,00BEGY0016,The Lane,Southwark,True,21,21,21,126,61.29931515,8,13,13,13,-0.07065865239015072,51.46296132712142,20.0,9.73005002435795,7,3
11610,1.9023728516,00BEGY0011,00BEGY0011,The Lane,Southwark,True,22,21,20,127,66.75873233,9,13,12,11,-0.06464129103800091,51.464315360279706,20.0,10.51318619437767,7,3
11611,1.5201518555,00BEGY0042,00BEGY0042,The Lane,Southwark,True,26,25,24,124,81.57079804,9,17,16,15,-0.0678926234807566,51.46566572936553,10.0,6.5782901647749235,6,1
11612,1.6668914063,00BEGY0010,00BEGY0010,The Lane,Southwark,True,24,23,22,136,81.58899823,9,15,14,13,-0.06347500420905354,51.4653050781816,39.0,23.396845080969207,10,3
11613,3.1209878906,00BEGR0001,00BEGR0001,Peckham Rye,Southwark,True,15,15,14,121,38.76977555,6,9,9,8,-0.06176442285741146,51.462965695455736,32.0,10.253163780731011,7,3
11614,3.2304236328,00BEGP0009,00BEGP0009,Nunhead,Southwark,True,19,19,18,125,38.69461538,6,13,13,12,-0.058129632364446196,51.46360337726025,47.0,14.549175384549272,8,3
11615,2.4432240234,00BEGR0025,00BEGR0025,Peckham Rye,Southwark,True,17,16,15,119,48.70613536,7,10,9,8,-0.059885674810873916,51.46313605531135,29.0,11.869562398802664,8,3
11616,2.6400917969,00BEGR0027,00BEGR0027,Peckham Rye,Southwark,True,15,14,13,133,50.37703619,7,8,7,6,-0.05811182350662753,51.46188638117147,43.0,16.287312452730117,9,3
11617,3.0096835938,00BEGR0033,00BEGR0033,Peckham Rye,Southwark,True,18,18,17,129,42.8616484,6,12,12,11,-0.05650528568929154,51.46073297702717,71.0,23.590519663349735,10,3
11618,2.7459996094,00BEGY0033,00BEGY0033,The Lane,Southwark,True,22,21,20,101,36.78077726,6,16,15,14,-0.0611495901452732,51.46520999050288,31.0,11.289149457225701,8,1
11619,2.2176917969,00BEGP0007,00BEGP0007,Nunhead,Southwark,True,27,27,26,115,51.85571781,7,19,19,18,-0.057544883574301875,51.464660220967296,26.0,11.723901416934533,8,1
11620,1.8585453125,00BEGP0036,00BEGP0036,Nunhead,Southwark,True,23,23,23,129,69.40912289,9,14,14,14,-0.05526123525745398,51.46487055973469,21.0,11.299159540938016,8,3
11621,3.2503498047,00BEGR0028,00BEGR0028,Peckham Rye,Southwark,True,10,10,9,113,34.76548888,5,5,5,4,-0.059705290734555376,51.461109719045886,10.0,3.076591936517115,3,0
11622,2.5020164063,00BEGY0005,00BEGY0005,The Lane,Southwark,True,24,23,24,158,63.14906633,8,16,15,16,-0.06387421911447723,51.466009502182324,45.0,17.985493574978722,9,1
11623,3.8964882813,00BEGY0012,00BEGY0012,The Lane,Southwark,True,30,30,30,110,28.23054814,4,20,20,20,-0.06669898830273806,51.46532771199158,31.0,7.955881748387385,6,1
11624,3.2005972656,00BEGY0038,00BEGY0038,The Lane,Southwark,True,21,20,19,117,36.55567705,6,15,14,13,-0.06852419171602576,51.46635867848846,35.0,10.935458945797333,7,1
11625,3.5684796875,00BEGY0002,00BEGY0002,The Lane,Southwark,True,17,17,16,122,34.18822879,5,12,12,11,-0.07135389104667014,51.46849515428215,36.0,10.088329807818193,7,3
11626,3.3418171875,00BEGY0029,00BEGY0029,The Lane,Southwark,True,22,22,22,111,33.21546146,5,17,17,17,-0.06974469047419238,51.46807389427962,18.0,5.386291047675689,5,1
11627,6.8599234375,00BEGY0031,00BEGY0031,The Lane,Southwark,True,26,26,25,112,16.32671283,2,20,20,20,-0.0665226206635506,51.468648489287034,26.0,3.790129764112254,4,1
11628,2.8809828125,00BEGY0004,00BEGY0004,The Lane,Southwark,True,30,29,29,204,70.8091694,9,20,19,19,-0.06371359469085486,51.466844965420144,70.0,24.297264008755693,10,1
11629,5.5296375,00BEGY0027,00BEGY0027,The Lane,Southwark,True,24,24,23,114,20.61617963,3,20,20,19,-0.0647851790399343,51.468026308279406,76.0,13.744119754685547,8,1
11630,0.776615918,00BEGF0038,00BEGF0038,Chaucer,Southwark,True,26,25,24,105,135.2019674,10,16,15,14,-0.08805703269628272,51.49917633578766,14.0,18.026928981901193,9,3
11631,4.321240625,00BEGY0025,00BEGY0025,The Lane,Southwark,True,17,19,18,122,28.23263284,4,13,15,14,-0.06625131166851418,51.47131932885451,45.0,10.413676049340577,7,3
11632,3.3399863281,00BEGP0028,00BEGP0028,Nunhead,Southwark,True,17,17,16,117,35.03008351,5,12,12,11,-0.06184050254910095,51.470207845030025,4.0,1.197609692694598,2,2
11633,1.811603125,00BEGY0007,00BEGY0007,The Lane,Southwark,True,18,17,16,119,65.68767649,9,9,8,7,-0.07024566139387078,51.46541402123248,6.0,3.311983688480334,3,2
11634,2.5139746094,00BEGP0033,00BEGP0033,Nunhead,Southwark,True,23,23,22,130,51.710943900000004,7,16,16,15,-0.05577880197511524,51.46563272986311,14.0,5.568870881850841,5,1
11635,2.8957707031,00BEGY0008,00BEGY0008,The Lane,Southwark,True,20,20,21,113,39.022426700000004,6,14,14,15,-0.059396693554190395,51.46607665810692,63.0,21.755866212941797,9,3
11636,4.9267492188,00BEGY0032,00BEGY0032,The Lane,Southwark,True,21,21,22,119,24.15385779,3,18,18,18,-0.0603316570385903,51.46752286323116,117.0,23.747910600673414,10,1
11637,2.9085611328,00BEGP0026,00BEGP0026,Nunhead,Southwark,True,8,8,8,128,44.00801433,7,2,2,2,-0.05495812207147877,51.469019245626875,27.0,9.282940521868202,7,0
11638,3.2752085938,00BEGP0029,00BEGP0029,Nunhead,Southwark,True,11,11,11,132,40.30277652,6,5,5,5,-0.05753390755876293,51.46891896632942,28.0,8.549073806475795,7,0
11639,3.6402566406,00BEGP0031,00BEGP0031,Nunhead,Southwark,True,20,19,18,108,29.66823789,4,16,15,14,-0.05512508062583907,51.4680049446318,24.0,6.592941753701254,6,1
11640,1.4608046875,00BEGC0025,00BEGC0025,Brunswick Park,Southwark,True,19,19,19,98,67.08631266,9,10,10,10,-0.082605226625851,51.47685759708396,15.0,10.268313162159126,7,3
11641,3.7119140625,00BEGY0034,00BEGY0034,The Lane,Southwark,True,19,18,17,131,35.29176532,5,14,13,12,-0.05761182645799768,51.4670165099688,38.0,10.237305972112601,7,1
11642,3.2280144531,00BEGP0006,00BEGP0006,Nunhead,Southwark,True,19,19,18,137,42.44095,6,13,13,12,-0.05985373671058439,51.46996455645242,9.0,2.7880916057723706,3,2
11643,2.278340625,00BEGP0027,00BEGP0027,Nunhead,Southwark,True,21,21,20,119,52.23099597,7,14,14,13,-0.058038138122916555,51.470302297512724,32.0,14.045309840358048,8,3
11644,1.6967601563,00BEGY0037,00BEGY0037,The Lane,Southwark,True,19,19,19,120,70.72301854,9,10,10,10,-0.06184630622470854,51.466435520078285,36.0,21.216905563425385,9,3
11645,5.2244363281,00BEGC0001,00BEGC0001,Brunswick Park,Southwark,True,23,23,23,132,25.26588357,4,19,18,18,-0.08081006736203747,51.47306930838021,205.0,39.23868282160757,10,1
11646,3.7107984375,00BEGC0036,00BEGC0036,Brunswick Park,Southwark,True,25,26,27,120,32.33805393,5,19,20,20,-0.08640372635124406,51.473013257268896,152.0,40.961534979626606,10,1
11647,1.4572876953,00BEGC0013,00BEGC0013,Brunswick Park,Southwark,True,26,25,24,122,83.71716882,9,17,16,15,-0.08303926930475754,51.471828823166874,23.0,15.78274494060363,9,1
11648,2.843596875,00BEGC0016,00BEGC0016,Brunswick Park,Southwark,True,23,23,26,132,46.42008196,7,16,16,18,-0.08136583827025282,51.47094265427667,82.0,28.83671758149615,10,1
11649,2.5437394531,00BEGC0009,00BEGC0009,Brunswick Park,Southwark,True,16,15,16,127,49.92649693,7,9,8,9,-0.08091611253477514,51.47562045456758,104.0,40.88469040068449,10,3
11650,2.858303125,00BEGC0029,00BEGC0029,Brunswick Park,Southwark,True,21,21,20,133,46.53110401,7,14,14,13,-0.08009926758480115,51.47459990748865,82.0,28.688349840431986,10,3
11651,2.6422742188,00BEGC0007,00BEGC0007,Brunswick Park,Southwark,True,19,19,18,146,55.255430700000005,8,11,11,10,-0.08434978650794418,51.47601742551756,4.0,1.5138474165700397,2,2
11652,3.4020539063,00BEGC0008,00BEGC0008,Brunswick Park,Southwark,True,20,19,22,150,44.09101212,7,13,12,15,-0.08685870717270783,51.47631827659438,119.0,34.978869611569976,10,3
11653,0.8172940918,00BEGC0031,00BEGC0031,Brunswick Park,Southwark,True,27,27,26,102,124.8020768,10,17,17,16,-0.08174262352413686,51.47548470201733,38.0,46.494891350932434,10,1
11654,1.1225422852,00BEGC0037,00BEGC0037,Brunswick Park,Southwark,True,11,11,11,124,110.46354479999998,10,2,2,2,-0.08467409271414009,51.47312260222584,15.0,13.362525579450661,8,0
11655,2.8816839844,00BEGC0032,00BEGC0032,Brunswick Park,Southwark,True,22,21,24,130,45.11251085,7,15,14,17,-0.08761413941882788,51.474645383387596,80.0,27.761545135788694,10,3
11656,1.2259154297,00BEGC0028,00BEGC0028,Brunswick Park,Southwark,True,19,19,19,117,95.43888359999998,10,9,9,9,-0.08304880584157276,51.476169720264764,13.0,10.604320400128495,7,3
11657,2.1803732422,00BEGC0033,00BEGC0033,Brunswick Park,Southwark,True,20,20,19,132,60.54009352,8,12,12,11,-0.08452792358065335,51.47372451883116,35.0,16.052297525301196,9,3
11658,1.1400541992,00BEGC0026,00BEGC0026,Brunswick Park,Southwark,True,20,20,20,122,107.0124561,10,10,10,10,-0.08073593783751454,51.47658511208356,34.0,29.823143517087622,10,3
11659,3.51606875,00BEGQ0027,00BEGQ0027,Peckham,Southwark,True,23,23,23,137,38.96397077,6,17,17,17,-0.07354174453183694,51.47551750725503,19.0,5.403762369549799,5,1
11660,2.1371732422,00BEGC0002,00BEGC0002,Brunswick Park,Southwark,True,12,12,12,143,66.91081339,9,3,3,3,-0.07998723371589758,51.472706922549044,34.0,15.908864723105227,9,0
11661,1.8875609375,00BEGY0020,00BEGY0020,The Lane,Southwark,True,15,15,14,129,68.34216445,9,6,6,5,-0.07868517239575255,51.47264692458636,8.0,4.23827376434039,4,0
11662,2.2855691406,00BEGY0024,00BEGY0024,The Lane,Southwark,True,15,14,13,134,58.62872298,8,7,6,5,-0.0752865968825611,51.47210737885261,24.0,10.50066680271138,7,3
11663,1.7752972656,00BEGQ0020,00BEGQ0020,Peckham,Southwark,True,12,12,12,125,70.41074327,9,3,3,3,-0.07407775766232545,51.47615939452979,19.0,10.702432977374379,7,0
11664,3.1544427734,00BEGQ0024,00BEGQ0024,Peckham,Southwark,True,25,24,25,125,39.62665009,6,19,18,18,-0.0770724692633571,51.475385721154574,79.0,25.044042854786127,10,1
11665,4.6434792969,00BEGY0018,00BEGY0018,The Lane,Southwark,True,25,25,25,130,27.99624844,4,20,20,19,-0.07524939227517968,51.47329919191903,140.0,30.14980600720335,10,1
11666,2.0123761719,00BEGQ0018,00BEGQ0018,Peckham,Southwark,True,18,18,23,123,61.12177321,8,10,10,15,-0.07558746447760939,51.47672823731373,43.0,21.367774375603556,9,3
11667,11.918946875,00BEGY0022,00BEGY0022,The Lane,Southwark,True,20,20,20,113,9.480703386,1,19,18,18,-0.0702665427221081,51.47205094028855,97.0,8.13830290690007,6,1
11668,5.3332515625,00BEGQ0023,00BEGQ0023,Peckham,Southwark,True,26,26,26,130,24.37537372,3,20,20,20,-0.0695475367663475,51.474484203950034,61.0,11.437675362796089,8,1
11669,3.3078625,00BEGQ0017,00BEGQ0017,Peckham,Southwark,True,16,16,22,110,33.25410291,5,11,11,17,-0.07194166923659898,51.47647859785687,154.0,46.555744079447074,10,3
11670,2.5806626953,00BEGY0023,00BEGY0023,The Lane,Southwark,True,20,19,18,136,52.69964194,8,12,11,10,-0.07748994786752203,51.47309405011617,66.0,25.574826233665362,10,3
11671,1.63521875,00BEGQ0021,00BEGQ0021,Peckham,Southwark,True,19,19,24,125,76.44237201,9,10,10,15,-0.07711012611308103,51.47688720890135,22.0,13.453857473197393,8,3
11672,2.3877414063,00BEGQ0002,00BEGQ0002,Peckham,Southwark,True,19,19,21,132,55.28236837,8,11,11,13,-0.07139128516790602,51.475051406914744,29.0,12.145368808985838,8,3
11673,5.1908451172,00BEGC0022,00BEGC0022,Brunswick Park,Southwark,True,24,24,24,108,20.80586062,3,20,20,19,-0.0856130988714436,51.47817470545753,28.0,5.394112012169516,5,1
11674,2.50876875,00BEGC0024,00BEGC0024,Brunswick Park,Southwark,True,23,23,22,114,45.44061704,7,16,16,15,-0.0823301112079833,51.477683116964464,56.0,22.321706614051212,10,1
11675,1.6431560547,00BEGM0015,00BEGM0015,Livesey,Southwark,True,26,26,25,125,76.0731153,9,17,17,16,-0.07075251281662845,51.48131685871457,68.0,41.38377472151611,10,1
11676,5.6009941406,00BEGP0024,00BEGP0024,Nunhead,Southwark,True,23,23,23,119,21.24622826,3,19,19,19,-0.0628046151639708,51.472057381297,108.0,19.28229119490395,9,1
11677,2.0764269531,00BEGC0006,00BEGC0006,Brunswick Park,Southwark,True,14,14,13,124,59.717968799999994,8,6,6,5,-0.08403106698686191,51.47919021009978,21.0,10.11352697413606,7,0
11678,3.8473710938,00BEGC0021,00BEGC0021,Brunswick Park,Southwark,True,21,20,20,116,30.15045785,5,16,15,15,-0.08378049562576843,51.479980163605966,120.0,31.190128811171554,10,1
11679,4.9728261719,00BEGQ0030,00BEGQ0030,Peckham,Southwark,True,18,20,19,154,30.96830548,5,13,15,14,-0.08306102536349032,51.48123636259621,126.0,25.337704485226023,10,3
11680,3.9169640625,00BEGQ0014,00BEGQ0014,Peckham,Southwark,True,18,18,17,112,28.59357355,4,14,14,13,-0.0809407836697411,51.47932132354634,22.0,5.616594803772213,5,1
11681,1.1355371094,00BEGD0009,00BEGD0009,Camberwell Green,Southwark,True,20,20,23,132,116.2445497,10,10,10,13,-0.08684128566367902,51.477457357138256,20.0,17.612810567298578,9,3
11682,1.4536025391,00BEGC0023,00BEGC0023,Brunswick Park,Southwark,True,24,23,22,128,88.05708339,9,15,14,13,-0.08427016558537116,51.47750530283691,22.0,15.134811207485459,9,3
11683,4.9385070313,00BEGQ0012,00BEGQ0012,Peckham,Southwark,True,22,22,23,127,25.71627401,4,18,18,18,-0.07845244297923777,51.478562059986636,89.0,18.02164083920963,9,1
11684,2.322478125,00BEGQ0006,00BEGQ0006,Peckham,Southwark,True,23,23,23,105,45.21032895,7,16,16,16,-0.0764654245403933,51.478006108460924,41.0,17.653557016817974,9,1
11685,3.3283828125,00BEGQ0009,00BEGQ0009,Peckham,Southwark,True,24,23,25,128,38.45711482,6,18,17,18,-0.07369263931333694,51.47778073478526,136.0,40.86068450096589,10,1
11686,3.56358125,00BEGQ0031,00BEGQ0031,Peckham,Southwark,True,25,25,24,132,37.04138919,6,19,18,18,-0.0773824998652208,51.48078638235771,83.0,23.291176537647345,10,1
11687,2.5429080078,00BEGQ0005,00BEGQ0005,Peckham,Southwark,True,20,20,22,139,54.66182794,8,12,12,14,-0.0727134636080771,51.4793842171094,142.0,55.841579626331615,10,3
11688,1.3537867188,00BEGQ0007,00BEGQ0007,Peckham,Southwark,True,18,17,16,126,93.07226777,10,8,7,6,-0.0738016099815717,51.47909095297083,13.0,9.602694294063717,7,3
11689,1.8755328125,00BEGQ0032,00BEGQ0032,Peckham,Southwark,True,16,16,18,129,68.78045489,9,7,7,9,-0.0765397305272466,51.4796286983278,13.0,6.931363670823541,6,3
11690,1.5150121094,00BEGY0019,00BEGY0019,The Lane,Southwark,True,21,21,20,130,85.807895,9,12,12,11,-0.06511084002077021,51.47346504413907,36.0,23.76218630639019,10,3
11691,1.6039041016,00BEGM0004,00BEGM0004,Livesey,Southwark,True,26,26,25,91,56.73655919,8,18,18,17,-0.0625606155472814,51.47577720653097,25.0,15.58696681120826,9,1
11692,2.3747880859,00BEGM0019,00BEGM0019,Livesey,Southwark,True,16,16,15,112,47.16210287,7,9,9,8,-0.07082422380585902,51.478934990779734,23.0,9.685074696373775,7,3
11693,2.5256421875,00BEGQ0016,00BEGQ0016,Peckham,Southwark,True,18,18,21,116,45.92891288,7,11,11,14,-0.07906235838102842,51.4770019411835,19.0,7.522839178896952,6,3
11694,0.7717639648,00BEGQ0013,00BEGQ0013,Peckham,Southwark,True,22,21,20,97,125.6860963,10,12,11,10,-0.07547285684796635,51.47880095618753,11.0,14.25306246690413,8,3
11695,1.628547168,00BEGQ0029,00BEGQ0029,Peckham,Southwark,True,24,23,23,136,83.51001597,9,15,14,14,-0.0792780773861212,51.481396573722,135.0,82.89597173030728,10,3
11696,1.9765039063,00BEGQ0028,00BEGQ0028,Peckham,Southwark,True,26,26,26,150,75.89157781,9,17,17,17,-0.0763234350101686,51.481277994651016,40.0,20.23775408310712,9,1
11697,0.8758421875,00BEGQ0033,00BEGQ0033,Peckham,Southwark,True,15,15,15,105,119.8846111,10,5,5,5,-0.07529864282377383,51.479586750164025,9.0,10.275823805301684,7,0
11698,3.6307882813,00BEGQ0025,00BEGQ0025,Peckham,Southwark,True,20,19,19,117,32.22440719,5,15,14,14,-0.06472581686727669,51.475859726564124,21.0,5.783867957313383,5,1
11699,1.5904834961,00BEGY0021,00BEGY0021,The Lane,Southwark,True,19,19,19,132,82.99363076,9,10,10,10,-0.06480641199752514,51.47269654384922,22.0,13.832271792788708,8,3
11700,2.3961285156,00BEGQ0026,00BEGQ0026,Peckham,Southwark,True,21,21,21,119,49.66344636,7,14,14,14,-0.0667067094325459,51.47492030102174,83.0,34.63921048459142,10,3
11701,3.9139648438,00BEGY0001,00BEGY0001,The Lane,Southwark,True,24,24,23,109,27.84899823,4,19,19,18,-0.06632808018157063,51.47250043065523,73.0,18.65116395095812,9,1
11702,1.2913966797,00ALGW0003,00ALGW0003,Eltham West,Greenwich,True,20,20,20,122,94.47135951,10,10,10,10,0.03057089173154306,51.458091589946555,,0.0,1,2
11703,1.4851704102,00BEGQ0022,00BEGQ0022,Peckham,Southwark,True,20,20,22,131,88.20536627,9,11,11,13,-0.06882033557452635,51.4758481027911,45.0,30.29955329768527,10,3
11704,1.5682831055,00BEGQ0008,00BEGQ0008,Peckham,Southwark,True,19,18,17,120,76.51679699,9,10,9,8,-0.06335718961283748,51.47668963133868,19.0,12.11515952277151,8,3
11705,1.1168012695,00BEGM0034,00BEGM0034,Livesey,Southwark,True,15,15,15,272,243.55273169999998,10,5,5,5,-0.06276680708386151,51.474309416005006,6.0,5.372486729609685,5,0
11706,1.2607027344,00BEGM0031,00BEGM0031,Livesey,Southwark,True,11,11,11,104,82.4936737,9,2,2,2,-0.0621278090299343,51.475456210460194,13.0,10.311709212074508,7,0
11707,1.9461775391,00BEGQ0019,00BEGQ0019,Peckham,Southwark,True,18,22,23,114,58.57636198,8,10,14,15,-0.06822011035562346,51.47614846122129,100.0,51.382773663210855,10,3
11708,1.8809117188,00BEGQ0001,00BEGQ0001,Peckham,Southwark,True,20,19,18,112,59.54559105,8,12,11,10,-0.06608916437139997,51.476276998773095,12.0,6.379884754854875,5,3
11709,2.1079994141,00BEGP0018,00BEGP0018,Nunhead,Southwark,True,17,20,19,129,61.19546293,8,9,12,11,-0.05325273580583352,51.47427682970087,31.0,14.705886440312554,9,3
11710,4.1863777344,00ALGW0020,00ALGW0020,Eltham West,Greenwich,True,13,13,13,111,26.51456869,4,9,9,9,0.04394300209749093,51.458781858920844,13.0,3.105309846547611,3,2
11711,4.1844171875,00ALGT0006,00ALGT0006,Eltham North,Greenwich,True,19,18,17,132,31.54561175,5,14,13,12,0.05122988297117777,51.45846123355583,16.0,3.823710515241258,4,1
11712,3.4422710938,00BEGP0005,00BEGP0005,Nunhead,Southwark,True,17,19,18,131,38.05627053,6,11,13,12,-0.05899451286222512,51.47182170729152,32.0,9.296188222257209,7,3
11713,6.452628125,00BEGP0023,00BEGP0023,Nunhead,Southwark,True,17,16,15,128,19.83687848,3,14,13,12,-0.05668801973444093,51.471714256614,56.0,8.678634335525107,7,1
11714,2.2336769531,00BEGM0033,00BEGM0033,Livesey,Southwark,True,17,17,16,96,42.97846198,6,11,11,10,-0.060925199204087246,51.475324818708785,32.0,14.326153992675138,8,3
11715,2.9139550781,00BEGP0020,00BEGP0020,Nunhead,Southwark,True,19,19,18,121,41.52431893,6,13,13,12,-0.06052491840183958,51.47301517948595,19.0,6.520347600000979,6,3
11716,3.2572242188,00BEGM0032,00BEGM0032,Livesey,Southwark,True,19,18,18,128,39.29726399,6,13,12,12,-0.05939601699201615,51.47481301615477,21.0,6.447207373318823,5,2
11717,2.9687605469,00BEGP0003,00BEGP0003,Nunhead,Southwark,True,14,14,13,132,44.46299993,7,7,7,6,-0.05568367254997516,51.47447453901554,32.0,10.778909074837516,7,3
11718,5.1634820313,00AZGN0029,00AZGN0029,Ladywell,Lewisham,True,18,17,16,127,24.59580555,3,15,14,13,-0.0210784877938063,51.46124372081225,,0.0,1,2
11719,2.5837613281,00AZGN0035,00AZGN0035,Ladywell,Lewisham,True,7,7,7,120,46.44391829,7,2,2,2,-0.018489294290252978,51.46016582260947,,0.0,1,0
